,store_id,amount,year_month,datetime
36943,1294,830571.4285714286,2017-11,2017-11-25
36944,1294,698500.0,2017-12,2017-12-25
36945,1294,627857.1428571428,2018-01,2018-01-25
36946,1294,601928.5714285715,2018-02,2018-02-25
36947,1294,778642.8571428572,2018-03,2018-03-25
36948,1294,789428.5714285715,2018-04,2018-04-25
36949,1294,704214.2857142857,2018-05,2018-05-25
36950,1294,754928.5714285715,2018-06,2018-06-25
36951,1294,710071.4285714286,2018-07,2018-07-25
36952,1294,467857.14285714284,2018-08,2018-08-25
36953,1294,706857.1428571428,2018-09,2018-09-25
36954,1294,795571.4285714285,2018-10,2018-10-25
36955,1294,834714.2857142857,2018-11,2018-11-25
36956,1294,610000.0,2018-12,2018-12-25
36957,1294,807571.4285714286,2019-01,2019-01-25
36958,1294,496857.14285714284,2019-02,2019-02-25
36959,1295,463714.28571428574,2016-06,2016-06-25
36960,1295,387571.4285714286,2016-07,2016-07-25
36961,1295,462428.5714285714,2016-08,2016-08-25
36962,1295,402857.14285714284,2016-09,2016-09-25
36963,1295,296714.28571428574,2016-10,2016-10-25
36964,1295,250571.42857142858,2016-11,2016-11-25
36965,1295,397571.4285714286,2016-12,2016-12-25
36966,1295,295285.7142857143,2017-01,2017-01-25
36967,1295,549285.7142857143,2017-02,2017-02-25
36968,1295,457000.0,2017-03,2017-03-25
36969,1295,335000.0,2017-04,2017-04-25
36970,1295,631857.1428571428,2017-05,2017-05-25
36971,1295,375428.5714285714,2017-06,2017-06-25
36972,1295,199857.14285714287,2017-07,2017-07-25
36973,1295,356714.2857142857,2017-08,2017-08-25
36974,1295,332714.2857142857,2017-09,2017-09-25
36975,1295,252000.0,2017-10,2017-10-25
36976,1295,369000.0,2017-11,2017-11-25
36977,1295,352428.5714285714,2017-12,2017-12-25
36978,1295,336000.0,2018-01,2018-01-25
36979,1295,639714.2857142857,2018-02,2018-02-25
36980,1295,399285.71428571426,2018-03,2018-03-25
36981,1295,328142.85714285716,2018-04,2018-04-25
36982,1295,755857.1428571428,2018-05,2018-05-25
36983,1295,371714.2857142857,2018-06,2018-06-25
36984,1295,296285.7142857143,2018-07,2018-07-25
36985,1295,128144.28571428571,2018-08,2018-08-25
36986,1295,218142.85714285716,2018-09,2018-09-25
36987,1295,367428.5714285714,2018-10,2018-10-25
36988,1295,283714.2857142857,2018-11,2018-11-25
36989,1295,894914.2857142858,2018-12,2018-12-25
36990,1295,541999.9999999999,2019-01,2019-01-25
36991,1295,494642.85714285716,2019-02,2019-02-25
36992,1296,783428.5714285714,2016-06,2016-06-25
36993,1296,1685000.0,2016-07,2016-07-25
36994,1296,128714.28571428571,2016-08,2016-08-25
36995,1296,1320285.7142857143,2016-09,2016-09-25
36996,1296,822428.5714285714,2016-10,2016-10-25
36997,1296,391428.5714285714,2016-11,2016-11-25
36998,1296,748857.1428571428,2016-12,2016-12-25
36999,1296,804285.7142857143,2017-01,2017-01-25
37000,1296,529285.7142857142,2017-02,2017-02-25
37001,1296,1248857.142857143,2017-03,2017-03-25
37002,1296,1109571.4285714286,2017-04,2017-04-25
37003,1296,1448428.5714285716,2017-05,2017-05-25
37004,1296,367428.5714285714,2017-06,2017-06-25
37005,1296,995000.0000000001,2017-07,2017-07-25
37006,1296,668428.5714285715,2017-08,2017-08-25
37007,1296,320285.71428571426,2017-09,2017-09-25
37008,1296,1072428.5714285714,2017-10,2017-10-25
37009,1296,626000.0,2017-11,2017-11-25
37010,1296,631428.5714285715,2017-12,2017-12-25
37011,1296,250142.85714285716,2018-01,2018-01-25
37012,1296,1278000.0,2018-02,2018-02-25
37013,1296,778571.4285714285,2018-03,2018-03-25
37014,1296,326285.71428571426,2018-04,2018-04-25
37015,1296,1204000.0,2018-05,2018-05-25
37016,1296,351714.28571428574,2018-06,2018-06-25
37017,1296,241428.57142857142,2018-07,2018-07-25
37018,1296,674571.4285714286,2018-08,2018-08-25
37019,1296,1066714.2857142857,2018-09,2018-09-25
37020,1296,971428.5714285715,2018-10,2018-10-25
37021,1296,872428.5714285714,2018-11,2018-11-25
37022,1296,609000.0000000001,2018-12,2018-12-25
37023,1296,513000.0,2019-01,2019-01-25
37024,1296,1113714.2857142857,2019-02,2019-02-25
37025,1298,1035428.5714285715,2016-06,2016-06-25
37026,1298,771285.7142857143,2016-07,2016-07-25
37027,1298,756285.7142857143,2016-08,2016-08-25
37028,1298,817428.5714285715,2016-09,2016-09-25
37029,1298,819714.2857142857,2016-10,2016-10-25
37030,1298,831285.7142857143,2016-11,2016-11-25
37031,1298,947000.0,2016-12,2016-12-25
37032,1298,643285.7142857143,2017-01,2017-01-25
37033,1298,609857.1428571428,2017-02,2017-02-25
37034,1298,604142.8571428572,2017-03,2017-03-25
37035,1298,610571.4285714285,2017-04,2017-04-25
37036,1298,850142.8571428572,2017-05,2017-05-25
37037,1298,807142.8571428572,2017-06,2017-06-25
37038,1298,875714.2857142858,2017-07,2017-07-25
37039,1298,695857.1428571428,2017-08,2017-08-25
37040,1298,968285.7142857143,2017-09,2017-09-25
37041,1298,663571.4285714285,2017-10,2017-10-25
37042,1298,562714.2857142857,2017-11,2017-11-25
37043,1298,694285.7142857143,2017-12,2017-12-25
37044,1298,438428.5714285714,2018-01,2018-01-25
37045,1298,778714.2857142857,2018-02,2018-02-25
37046,1298,944571.4285714285,2018-03,2018-03-25
37047,1298,2259442.8571428573,2018-04,2018-04-25
37048,1298,2108285.714285714,2018-05,2018-05-25
37049,1298,2410142.8571428573,2018-06,2018-06-25
37050,1298,1906428.5714285714,2018-07,2018-07-25
37051,1298,1392585.7142857143,2018-08,2018-08-25
37052,1298,2407000.0,2018-09,2018-09-25
37053,1298,2200857.1428571427,2018-10,2018-10-25
37054,1298,1277571.4285714286,2018-11,2018-11-25
37055,1298,1842142.8571428573,2018-12,2018-12-25
37056,1298,2375571.4285714286,2019-01,2019-01-25
37057,1298,2244714.2857142854,2019-02,2019-02-25
37058,1299,1700142.8571428573,2016-09,2016-09-25
37059,1299,2446428.5714285714,2016-10,2016-10-25
37060,1299,1587428.5714285714,2016-11,2016-11-25
37061,1299,1900571.4285714286,2016-12,2016-12-25
37062,1299,1934714.2857142857,2017-01,2017-01-25
37063,1299,1469714.2857142857,2017-02,2017-02-25
37064,1299,1491285.7142857143,2017-03,2017-03-25
37065,1299,2857.142857142857,2017-04,2017-04-25
37066,1299,145857.14285714287,2017-05,2017-05-25
37067,1299,1872285.7142857143,2017-12,2017-12-25
37068,1299,2089000.0,2018-01,2018-01-25
37069,1299,1910000.0,2018-02,2018-02-25
37070,1299,1863571.4285714286,2018-03,2018-03-25
37071,1299,1863285.7142857143,2018-04,2018-04-25
37072,1299,1742714.2857142857,2018-05,2018-05-25
37073,1299,1204857.142857143,2018-06,2018-06-25
37074,1299,2341000.0,2018-07,2018-07-25
37075,1299,3591014.285714286,2018-08,2018-08-25
37076,1299,2825285.7142857146,2018-09,2018-09-25
37077,1299,3098714.285714286,2018-10,2018-10-25
37078,1299,2996857.1428571427,2018-11,2018-11-25
37079,1299,3258857.1428571427,2018-12,2018-12-25
37080,1299,1977285.7142857143,2019-01,2019-01-25
37081,1299,1871142.8571428573,2019-02,2019-02-25
37082,1300,1100085.7142857143,2017-03,2017-03-25
37083,1300,1305785.7142857143,2017-04,2017-04-25
37084,1300,1942642.857142857,2017-05,2017-05-25
37085,1300,1029942.8571428572,2017-06,2017-06-25
37086,1300,1387571.4285714286,2017-07,2017-07-25
37087,1300,1021857.1428571428,2017-08,2017-08-25
37088,1300,1263928.5714285714,2017-09,2017-09-25
37089,1300,963928.5714285714,2017-10,2017-10-25
37090,1300,1476071.4285714286,2017-11,2017-11-25
37091,1300,495857.14285714284,2017-12,2017-12-25
37092,1300,422214.2857142857,2018-01,2018-01-25
37093,1300,350000.0,2018-02,2018-02-25
37094,1300,591785.7142857143,2018-03,2018-03-25
37095,1300,657928.5714285714,2018-04,2018-04-25
37096,1300,1001142.8571428572,2018-05,2018-05-25
37097,1300,1003500.0,2018-06,2018-06-25
37098,1300,1113142.8571428573,2018-07,2018-07-25
37099,1300,892785.7142857143,2018-08,2018-08-25
37100,1300,873500.0,2018-09,2018-09-25
37101,1300,847428.5714285715,2018-10,2018-10-25
37102,1300,679285.7142857143,2018-11,2018-11-25
37103,1300,574071.4285714285,2018-12,2018-12-25
37104,1300,740928.5714285714,2019-01,2019-01-25
37105,1300,639571.4285714285,2019-02,2019-02-25
37106,1301,262571.4285714286,2016-06,2016-06-25
37107,1301,3001857.1428571427,2016-07,2016-07-25
37108,1301,2560771.428571428,2016-08,2016-08-25
37109,1301,2311285.714285714,2016-09,2016-09-25
37110,1301,3034057.1428571427,2016-10,2016-10-25
37111,1301,2599857.1428571427,2016-11,2016-11-25
37112,1301,3560460.2857142854,2016-12,2016-12-25
37113,1301,4134428.5714285714,2017-01,2017-01-25
37114,1301,2616428.5714285714,2017-02,2017-02-25
37115,1301,1391942.857142857,2017-03,2017-03-25
37116,1301,1742742.8571428573,2017-04,2017-04-25
37117,1301,1943714.2857142857,2017-05,2017-05-25
37118,1301,3057714.2857142854,2017-06,2017-06-25
37119,1301,4752314.285714285,2017-07,2017-07-25
37120,1301,5187714.285714285,2017-08,2017-08-25
37121,1301,4013914.285714286,2017-09,2017-09-25
37122,1301,2780862.8571428573,2017-10,2017-10-25
37123,1301,3567857.142857143,2017-11,2017-11-25
37124,1301,4153714.285714286,2017-12,2017-12-25
37125,1301,2040285.7142857143,2018-01,2018-01-25
37126,1301,2392785.714285714,2018-02,2018-02-25
37127,1301,2780428.5714285714,2018-03,2018-03-25
37128,1301,2194928.5714285714,2018-04,2018-04-25
37129,1301,2254285.714285714,2018-05,2018-05-25
37130,1301,1906428.5714285714,2018-06,2018-06-25
37131,1301,2471000.0,2018-07,2018-07-25
37132,1301,1672714.2857142857,2018-08,2018-08-25
37133,1301,1217028.5714285714,2018-09,2018-09-25
37134,1301,1360857.142857143,2018-10,2018-10-25
37135,1301,1001928.5714285715,2018-11,2018-11-25
37136,1301,2099142.8571428573,2018-12,2018-12-25
37137,1301,1234071.4285714286,2019-01,2019-01-25
37138,1301,1098285.7142857143,2019-02,2019-02-25
37139,1302,242785.7142857143,2016-10,2016-10-25
37140,1302,730785.7142857143,2016-11,2016-11-25
37141,1302,751357.1428571428,2016-12,2016-12-25
37142,1302,815857.1428571428,2017-01,2017-01-25
37143,1302,784571.4285714285,2017-02,2017-02-25
37144,1302,1022357.1428571428,2017-03,2017-03-25
37145,1302,1288428.5714285714,2017-04,2017-04-25
37146,1302,1212428.5714285714,2017-05,2017-05-25
37147,1302,1282428.5714285714,2017-06,2017-06-25
37148,1302,1472214.2857142857,2017-07,2017-07-25
37149,1302,1190571.4285714286,2017-08,2017-08-25
37150,1302,1356142.857142857,2017-09,2017-09-25
37151,1302,1329714.2857142857,2017-10,2017-10-25
37152,1302,1443142.8571428573,2017-11,2017-11-25
37153,1302,1688285.7142857143,2017-12,2017-12-25
37154,1302,1419642.857142857,2018-01,2018-01-25
37155,1302,1251857.142857143,2018-02,2018-02-25
37156,1302,1454857.142857143,2018-03,2018-03-25
37157,1302,1488000.0,2018-04,2018-04-25
37158,1302,1572000.0,2018-05,2018-05-25
37159,1302,1472571.4285714286,2018-06,2018-06-25
37160,1302,1696142.857142857,2018-07,2018-07-25
37161,1302,1827857.142857143,2018-08,2018-08-25
37162,1302,1639857.142857143,2018-09,2018-09-25
37163,1302,1769857.142857143,2018-10,2018-10-25
37164,1302,1945142.8571428573,2018-11,2018-11-25
37165,1302,1850428.5714285714,2018-12,2018-12-25
37166,1302,2041428.5714285714,2019-01,2019-01-25
37167,1302,2125857.1428571427,2019-02,2019-02-25
37168,1303,208357.14285714287,2016-06,2016-06-25
37169,1303,205000.0,2016-07,2016-07-25
37170,1303,211428.57142857145,2016-08,2016-08-25
37171,1303,163214.2857142857,2016-09,2016-09-25
37172,1303,247285.7142857143,2016-10,2016-10-25
37173,1303,374357.14285714284,2016-11,2016-11-25
37174,1303,546714.2857142857,2016-12,2016-12-25
37175,1303,476642.85714285716,2017-01,2017-01-25
37176,1303,504571.4285714286,2017-02,2017-02-25
37177,1303,518071.4285714286,2017-03,2017-03-25
37178,1303,333285.7142857143,2017-04,2017-04-25
37179,1303,364642.85714285716,2017-05,2017-05-25
37180,1303,438500.0,2017-06,2017-06-25
37181,1303,440000.0,2017-07,2017-07-25
37182,1303,358357.14285714284,2017-08,2017-08-25
37183,1303,341357.14285714284,2017-09,2017-09-25
37184,1303,334642.85714285716,2017-10,2017-10-25
37185,1303,436571.4285714286,2017-11,2017-11-25
37186,1303,428785.7142857143,2017-12,2017-12-25
37187,1303,611857.1428571428,2018-01,2018-01-25
37188,1303,618357.1428571428,2018-02,2018-02-25
37189,1303,699428.5714285715,2018-03,2018-03-25
37190,1303,619571.4285714286,2018-04,2018-04-25
37191,1303,709214.2857142857,2018-05,2018-05-25
37192,1303,571571.4285714286,2018-06,2018-06-25
37193,1303,698071.4285714286,2018-07,2018-07-25
37194,1303,644071.4285714286,2018-08,2018-08-25
37195,1303,481571.4285714286,2018-09,2018-09-25
37196,1303,535928.5714285715,2018-10,2018-10-25
37197,1303,573285.7142857143,2018-11,2018-11-25
37198,1303,618000.0,2018-12,2018-12-25
37199,1303,687071.4285714285,2019-01,2019-01-25
37200,1303,530714.2857142857,2019-02,2019-02-25
37201,1304,640714.2857142857,2016-06,2016-06-25
37202,1304,360571.4285714285,2016-07,2016-07-25
37203,1304,549714.2857142857,2016-08,2016-08-25
37204,1304,678000.0,2016-09,2016-09-25
37205,1304,588571.4285714285,2016-10,2016-10-25
37206,1304,615142.857142857,2016-11,2016-11-25
37207,1304,627142.8571428572,2016-12,2016-12-25
37208,1304,524142.8571428571,2017-01,2017-01-25
37209,1304,514285.71428571426,2017-02,2017-02-25
37210,1304,983999.9999999999,2017-03,2017-03-25
37211,1304,875714.2857142857,2017-04,2017-04-25
37212,1304,955714.2857142857,2017-05,2017-05-25
37213,1304,971428.5714285714,2017-06,2017-06-25
37214,1304,921714.2857142857,2017-07,2017-07-25
37215,1304,927285.7142857142,2017-08,2017-08-25
37216,1304,892142.857142857,2017-09,2017-09-25
37217,1304,929285.7142857142,2017-10,2017-10-25
37218,1304,879285.7142857142,2017-11,2017-11-25
37219,1304,804285.7142857142,2017-12,2017-12-25
37220,1304,957142.857142857,2018-01,2018-01-25
37221,1304,666428.5714285714,2018-02,2018-02-25
37222,1304,1020714.2857142857,2018-03,2018-03-25
37223,1304,1011000.0,2018-04,2018-04-25
37224,1304,1012857.1428571428,2018-05,2018-05-25
37225,1304,1231428.5714285714,2018-06,2018-06-25
37226,1304,1014285.7142857142,2018-07,2018-07-25
37227,1304,1088571.4285714286,2018-08,2018-08-25
37228,1304,1097142.857142857,2018-09,2018-09-25
37229,1304,1257857.1428571427,2018-10,2018-10-25
37230,1304,1072000.0,2018-11,2018-11-25
37231,1304,1127142.857142857,2018-12,2018-12-25
37232,1304,959071.4285714285,2019-01,2019-01-25
37233,1304,990000.0,2019-02,2019-02-25
37234,1305,337571.4285714286,2016-06,2016-06-25
37235,1305,462428.5714285714,2016-07,2016-07-25
37236,1305,437285.71428571426,2016-08,2016-08-25
37237,1305,336285.71428571426,2016-09,2016-09-25
37238,1305,399714.28571428574,2016-10,2016-10-25
37239,1305,469428.5714285714,2016-11,2016-11-25
37240,1305,410571.4285714286,2016-12,2016-12-25
37241,1305,487000.0,2017-01,2017-01-25
37242,1305,459714.28571428574,2017-02,2017-02-25
37243,1305,471285.71428571426,2017-03,2017-03-25
37244,1305,449000.0,2017-04,2017-04-25
37245,1305,496857.14285714284,2017-05,2017-05-25
37246,1305,494142.85714285716,2017-06,2017-06-25
37247,1305,579857.1428571428,2017-07,2017-07-25
37248,1305,299285.71428571426,2017-08,2017-08-25
37249,1305,926714.2857142857,2017-09,2017-09-25
37250,1305,822571.4285714286,2017-10,2017-10-25
37251,1305,280000.0,2017-11,2017-11-25
37252,1305,482428.5714285714,2017-12,2017-12-25
37253,1305,454285.71428571426,2018-01,2018-01-25
37254,1305,413142.85714285716,2018-02,2018-02-25
37255,1305,701285.7142857143,2018-03,2018-03-25
37256,1305,683285.7142857143,2018-04,2018-04-25
37257,1305,648000.0,2018-05,2018-05-25
37258,1305,540428.5714285715,2018-06,2018-06-25
37259,1305,425857.14285714284,2018-07,2018-07-25
37260,1305,513071.4285714286,2018-08,2018-08-25
37261,1305,325428.5714285714,2018-09,2018-09-25
37262,1305,399857.14285714284,2018-10,2018-10-25
37263,1305,240000.0,2018-11,2018-11-25
37264,1305,257857.14285714284,2018-12,2018-12-25
37265,1305,539142.8571428572,2019-01,2019-01-25
37266,1305,354857.14285714284,2019-02,2019-02-25
37267,1306,184285.71428571426,2016-06,2016-06-25
37268,1306,200000.0,2016-07,2016-07-25
37269,1306,80000.0,2016-09,2016-09-25
37270,1306,285714.2857142857,2016-10,2016-10-25
37271,1306,72857.14285714286,2016-11,2016-11-25
37272,1306,85714.28571428571,2017-01,2017-01-25
37273,1306,74999.99999999999,2017-02,2017-02-25
37274,1306,261287.14285714287,2017-03,2017-03-25
37275,1306,309785.7142857143,2017-04,2017-04-25
37276,1306,246571.42857142858,2017-05,2017-05-25
37277,1306,214571.42857142858,2017-06,2017-06-25
37278,1306,252000.0,2017-07,2017-07-25
37279,1306,498142.85714285716,2017-08,2017-08-25
37280,1306,282714.2857142857,2017-09,2017-09-25
37281,1306,334285.71428571426,2017-10,2017-10-25
37282,1306,552000.0,2017-11,2017-11-25
37283,1306,265000.0,2017-12,2017-12-25
37284,1306,256428.57142857142,2018-01,2018-01-25
37285,1306,153571.42857142858,2018-02,2018-02-25
37286,1306,263285.7142857143,2018-03,2018-03-25
37287,1306,270142.8571428571,2018-04,2018-04-25
37288,1306,950714.2857142857,2018-05,2018-05-25
37289,1306,1577300.0,2018-06,2018-06-25
37290,1306,2131714.285714286,2018-07,2018-07-25
37291,1306,1549171.4285714284,2018-08,2018-08-25
37292,1306,1331014.2857142857,2018-09,2018-09-25
37293,1306,554000.0,2018-10,2018-10-25
37294,1306,339857.14285714284,2018-11,2018-11-25
37295,1306,149285.7142857143,2018-12,2018-12-25
37296,1306,452000.0,2019-01,2019-01-25
37297,1306,365428.5714285715,2019-02,2019-02-25
37298,1307,268242.85714285716,2016-06,2016-06-25
37299,1307,297157.14285714284,2016-07,2016-07-25
37300,1307,254814.2857142857,2016-08,2016-08-25
37301,1307,240257.14285714287,2016-09,2016-09-25
37302,1307,265942.85714285716,2016-10,2016-10-25
37303,1307,257900.0,2016-11,2016-11-25
37304,1307,258357.14285714287,2016-12,2016-12-25
37305,1307,255507.14285714287,2017-01,2017-01-25
37306,1307,318442.85714285716,2017-02,2017-02-25
37307,1307,261657.14285714287,2017-03,2017-03-25
37308,1307,264942.85714285716,2017-04,2017-04-25
37309,1307,298171.4285714286,2017-05,2017-05-25
37310,1307,288857.14285714284,2017-06,2017-06-25
37311,1307,277871.4285714286,2017-07,2017-07-25
37312,1307,487514.28571428574,2017-08,2017-08-25
37313,1307,414628.5714285714,2017-09,2017-09-25
37314,1307,314028.5714285714,2017-10,2017-10-25
37315,1307,314642.85714285716,2017-11,2017-11-25
37316,1307,299357.14285714284,2017-12,2017-12-25
37317,1307,270557.14285714284,2018-01,2018-01-25
37318,1307,364242.85714285716,2018-02,2018-02-25
37319,1307,443242.85714285716,2018-03,2018-03-25
37320,1307,391185.7142857143,2018-04,2018-04-25
37321,1307,397707.14285714284,2018-05,2018-05-25
37322,1307,371985.71428571426,2018-06,2018-06-25
37323,1307,438900.0,2018-07,2018-07-25
37324,1307,452885.7142857143,2018-08,2018-08-25
37325,1307,432000.0,2018-09,2018-09-25
37326,1307,450328.5714285714,2018-10,2018-10-25
37327,1307,385957.14285714284,2018-11,2018-11-25
37328,1307,385300.0,2018-12,2018-12-25
37329,1307,499014.28571428574,2019-01,2019-01-25
37330,1307,415657.14285714284,2019-02,2019-02-25
37331,1309,534714.2857142857,2016-06,2016-06-25
37332,1309,1055428.5714285714,2016-07,2016-07-25
37333,1309,369000.0,2016-08,2016-08-25
37334,1309,547714.2857142857,2016-09,2016-09-25
37335,1309,584857.1428571428,2016-10,2016-10-25
37336,1309,526857.1428571428,2016-11,2016-11-25
37337,1309,969285.7142857143,2016-12,2016-12-25
37338,1309,387285.71428571426,2017-01,2017-01-25
37339,1309,408428.5714285714,2017-02,2017-02-25
37340,1309,504428.5714285714,2017-03,2017-03-25
37341,1309,390000.0,2017-04,2017-04-25
37342,1309,300000.0,2017-05,2017-05-25
37343,1309,636857.1428571428,2017-06,2017-06-25
37344,1309,364000.0,2017-07,2017-07-25
37345,1309,648714.2857142857,2017-08,2017-08-25
37346,1309,491714.2857142857,2017-09,2017-09-25
37347,1309,432714.2857142857,2017-10,2017-10-25
37348,1309,288714.28571428574,2017-11,2017-11-25
37349,1309,436714.28571428574,2017-12,2017-12-25
37350,1309,405571.4285714286,2018-01,2018-01-25
37351,1309,455142.85714285716,2018-02,2018-02-25
37352,1309,457714.2857142857,2018-03,2018-03-25
37353,1309,466714.28571428574,2018-04,2018-04-25
37354,1309,409142.85714285716,2018-05,2018-05-25
37355,1309,428000.0,2018-06,2018-06-25
37356,1309,450285.71428571426,2018-07,2018-07-25
37357,1309,520142.85714285716,2018-08,2018-08-25
37358,1309,487000.0,2018-09,2018-09-25
37359,1309,602000.0,2018-10,2018-10-25
37360,1309,429285.7142857143,2018-11,2018-11-25
37361,1309,561714.2857142857,2018-12,2018-12-25
37362,1309,240000.0,2019-01,2019-01-25
37363,1309,296714.28571428574,2019-02,2019-02-25
37364,1310,1018142.8571428572,2016-06,2016-06-25
37365,1310,1082071.4285714286,2016-07,2016-07-25
37366,1310,1061000.0,2016-08,2016-08-25
37367,1310,1360928.5714285714,2016-09,2016-09-25
37368,1310,1093500.0,2016-10,2016-10-25
37369,1310,1149714.2857142857,2016-11,2016-11-25
37370,1310,1133214.2857142857,2016-12,2016-12-25
37371,1310,941571.4285714285,2017-01,2017-01-25
37372,1310,794644.2857142857,2017-02,2017-02-25
37373,1310,786214.2857142857,2017-03,2017-03-25
37374,1310,831785.7142857143,2017-04,2017-04-25
37375,1310,1003000.0,2017-05,2017-05-25
37376,1310,781714.2857142857,2017-06,2017-06-25
37377,1310,790000.0,2017-07,2017-07-25
37378,1310,878428.5714285715,2017-08,2017-08-25
37379,1310,878500.0,2017-09,2017-09-25
37380,1310,877071.4285714285,2017-10,2017-10-25
37381,1310,686500.0,2017-11,2017-11-25
37382,1310,848642.8571428572,2017-12,2017-12-25
37383,1310,859857.1428571428,2018-01,2018-01-25
37384,1310,792714.2857142857,2018-02,2018-02-25
37385,1310,861285.7142857143,2018-03,2018-03-25
37386,1310,694714.2857142857,2018-04,2018-04-25
37387,1310,715428.5714285715,2018-05,2018-05-25
37388,1310,808500.0,2018-06,2018-06-25
37389,1310,576000.0,2018-07,2018-07-25
37390,1310,1111714.2857142857,2018-08,2018-08-25
37391,1310,938428.5714285715,2018-09,2018-09-25
37392,1310,815857.1428571428,2018-10,2018-10-25
37393,1310,932714.2857142857,2018-11,2018-11-25
37394,1310,862714.2857142857,2018-12,2018-12-25
37395,1310,733285.7142857143,2019-01,2019-01-25
37396,1310,811285.7142857143,2019-02,2019-02-25
37397,1311,395571.4285714286,2016-06,2016-06-25
37398,1311,477714.2857142857,2016-07,2016-07-25
37399,1311,532857.1428571428,2016-08,2016-08-25
37400,1311,692715.5714285715,2016-09,2016-09-25
37401,1311,614857.1428571428,2016-10,2016-10-25
37402,1311,471857.14285714284,2016-11,2016-11-25
37403,1311,532714.2857142857,2016-12,2016-12-25
37404,1311,707142.8571428572,2017-01,2017-01-25
37405,1311,563000.0,2017-02,2017-02-25
37406,1311,502285.7142857143,2017-03,2017-03-25
37407,1311,403428.5714285714,2017-04,2017-04-25
37408,1311,490571.4285714286,2017-05,2017-05-25
37409,1311,506714.28571428574,2017-06,2017-06-25
37410,1311,511285.7142857143,2017-07,2017-07-25
37411,1311,706857.1428571428,2017-08,2017-08-25
37412,1311,594571.4285714285,2017-09,2017-09-25
37413,1311,871357.1428571428,2017-10,2017-10-25
37414,1311,577000.0,2017-11,2017-11-25
37415,1311,560142.8571428572,2017-12,2017-12-25
37416,1311,513571.4285714286,2018-01,2018-01-25
37417,1311,650014.2857142857,2018-02,2018-02-25
37418,1311,495571.4285714286,2018-03,2018-03-25
37419,1311,463428.5714285714,2018-04,2018-04-25
37420,1311,420857.14285714284,2018-05,2018-05-25
37421,1311,456285.71428571426,2018-06,2018-06-25
37422,1311,468285.7142857143,2018-07,2018-07-25
37423,1311,545142.8571428572,2018-08,2018-08-25
37424,1311,441714.28571428574,2018-09,2018-09-25
37425,1311,509571.4285714286,2018-10,2018-10-25
37426,1311,429428.5714285714,2018-11,2018-11-25
37427,1311,408000.0,2018-12,2018-12-25
37428,1311,385000.0,2019-01,2019-01-25
37429,1311,589857.1428571428,2019-02,2019-02-25
37430,1312,243571.42857142855,2016-06,2016-06-25
37431,1312,207857.14285714284,2016-07,2016-07-25
37432,1312,345714.2857142857,2016-08,2016-08-25
37433,1312,224285.71428571426,2016-09,2016-09-25
37434,1312,251428.57142857142,2016-10,2016-10-25
37435,1312,339285.71428571426,2016-11,2016-11-25
37436,1312,289285.71428571426,2016-12,2016-12-25
37437,1312,396428.5714285714,2017-01,2017-01-25
37438,1312,366428.5714285714,2017-02,2017-02-25
37439,1312,215714.2857142857,2017-03,2017-03-25
37440,1312,311428.5714285714,2017-04,2017-04-25
37441,1312,247857.14285714284,2017-05,2017-05-25
37442,1312,234285.71428571426,2017-06,2017-06-25
37443,1312,345000.0,2017-07,2017-07-25
37444,1312,291428.57142857136,2017-08,2017-08-25
37445,1312,290714.2857142857,2017-09,2017-09-25
37446,1312,295000.0,2017-10,2017-10-25
37447,1312,364642.8571428571,2017-11,2017-11-25
37448,1312,321428.5714285714,2017-12,2017-12-25
37449,1312,598571.4285714285,2018-01,2018-01-25
37450,1312,511714.2857142857,2018-02,2018-02-25
37451,1312,587857.1428571428,2018-03,2018-03-25
37452,1312,512428.5714285714,2018-04,2018-04-25
37453,1312,534285.7142857143,2018-05,2018-05-25
37454,1312,568000.0,2018-06,2018-06-25
37455,1312,541428.5714285714,2018-07,2018-07-25
37456,1312,429285.71428571426,2018-08,2018-08-25
37457,1312,480714.2857142857,2018-09,2018-09-25
37458,1312,587142.857142857,2018-10,2018-10-25
37459,1312,540714.2857142857,2018-11,2018-11-25
37460,1312,514428.57142857136,2018-12,2018-12-25
37461,1312,585914.2857142857,2019-01,2019-01-25
37462,1312,596428.5714285714,2019-02,2019-02-25
37463,1314,158785.7142857143,2016-06,2016-06-25
37464,1314,136142.85714285713,2016-07,2016-07-25
37465,1314,166471.42857142858,2016-08,2016-08-25
37466,1314,151642.85714285713,2016-09,2016-09-25
37467,1314,177642.85714285716,2016-10,2016-10-25
37468,1314,121000.0,2016-11,2016-11-25
37469,1314,153185.7142857143,2016-12,2016-12-25
37470,1314,113828.57142857143,2017-01,2017-01-25
37471,1314,147900.0,2017-02,2017-02-25
37472,1314,186571.42857142858,2017-03,2017-03-25
37473,1314,105785.71428571429,2017-04,2017-04-25
37474,1314,140685.7142857143,2017-05,2017-05-25
37475,1314,115757.14285714286,2017-06,2017-06-25
37476,1314,140071.42857142858,2017-07,2017-07-25
37477,1314,120142.85714285714,2017-08,2017-08-25
37478,1314,161085.7142857143,2017-09,2017-09-25
37479,1314,165214.2857142857,2017-10,2017-10-25
37480,1314,100857.14285714286,2017-11,2017-11-25
37481,1314,155400.0,2017-12,2017-12-25
37482,1314,116785.71428571429,2018-01,2018-01-25
37483,1314,98714.28571428571,2018-02,2018-02-25
37484,1314,143957.14285714287,2018-03,2018-03-25
